"Jahr","Studie","Label","Wert","UKI","OKI","Fallzahl","var","Geschlecht","Bildung","Altersgruppe","Region","Fallzahl_gesamt","typ","stand","var_label","Indikator","Kennzahl","Standardisierung","Achsenbeschriftung","cut","Farbcode","Legende"
2010,"GEDA10","Adipositas (BMI >= 30)",16.51,11.45,23.22,39,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",254,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(15.2,17.1]","3","15.2-17.1"
2010,"GEDA10","Adipositas (BMI >= 30)",19,13.9,25.42,58,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",322,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(17.7,21]","4","17.70-21.0"
2012,"GEDA12","Adipositas (BMI >= 30)",19.1,14.92,24.13,80,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",450,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(18.8,21.3]","5","18.80-21.3"
2012,"GEDA12","Adipositas (BMI >= 30)",15.7,12.16,20.04,82,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",451,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(14.9,18]","2","14.9-18.0"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",17.79,14.26,21.97,95,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",514,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(16.6,19]","3","16.6-19.0"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",22.01,17.96,26.67,112,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",576,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(21.2,23.6]","4","21.2-23.6"
2019,"GEDA2019","Adipositas (BMI >= 30)",20.88,14.38,29.31,49,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",237,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(19.8,24]","4","19.80-24.0"
2019,"GEDA2019","Adipositas (BMI >= 30)",24.94,18.18,33.18,64,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",263,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(22.5,24.9]","5","22.5-24.9"
2021,"GEDA2021","Adipositas (BMI >= 30)",11.56,4.15,28.3,6,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",37,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(7.99,12.3]","2"," 7.99-12.30"
2021,"GEDA2021","Adipositas (BMI >= 30)",26.05,12.05,47.52,12,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",42,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(22.5,28.8]","3","22.50-28.8"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",18.95,14.39,24.55,103,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",506,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(16.8,19.2]","2","16.8-19.2"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",19.58,14.81,25.42,119,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",638,"Kat",0,NA,"Adipositas","Adipositas (BMI >= 30)","beobachtet","Anteil der Erwachsenen in %","(18.5,21.7]","3","18.5-21.7"
2002,"GSTel03","Adipositas (BMI >= 30)",11.17,7.45,16.43,32,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",230,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(10.9,14]","3","10.90-14.00"
2006,"GSTel06","Adipositas (BMI >= 30)",25.89,17.52,36.49,38,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",140,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(23.8,28.1]","4","23.8-28.1"
2009,"GEDA09","Adipositas (BMI >= 30)",16.53,13.01,20.77,100,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",564,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16,19.3]","5","16.00-19.30"
2010,"GEDA10","Adipositas (BMI >= 30)",16.67,13.16,20.89,97,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",576,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.7,17.5]","3","15.7-17.5"
2012,"GEDA12","Adipositas (BMI >= 30)",16.86,14.07,20.07,162,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",900,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.9,18.2]","3","15.9-18.2"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",18.64,15.76,21.9,207,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",1089,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.7,18.7]","4","16.7-18.7"
2019,"GEDA2019","Adipositas (BMI >= 30)",23.92,16.85,32.78,112,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",499,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(22.3,23.9]","5","22.3-23.9"
2021,"GEDA2021","Adipositas (BMI >= 30)",18.22,10.65,29.4,18,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",79,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(12.2,18.3]","2","12.20-18.3"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",22.08,16.87,28.36,222,"PAadi","Gesamt","Gesamt","Alle Altersgruppen","Thüringen",1142,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(21.5,23.3]","5","21.5-23.3"
2002,"GSTel03","Adipositas (BMI >= 30)",6.56,2.78,14.72,7,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",96,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[3.25,6.96]","1"," 3.25- 6.96"
2002,"GSTel03","Adipositas (BMI >= 30)",16.06,10.16,24.43,25,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",134,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.5,18.9]","4","15.50-18.90"
2006,"GSTel06","Adipositas (BMI >= 30)",14.69,7.7,26.21,12,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",64,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","[12,16.6]","1","12.0-16.6"
2006,"GSTel06","Adipositas (BMI >= 30)",40.15,26.41,55.65,26,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",76,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(34,40.2]","5","34.00-40.2"
2009,"GEDA09","Adipositas (BMI >= 30)",19.32,13.92,26.19,44,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",245,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.2,19.3]","5","16.20-19.30"
2009,"GEDA09","Adipositas (BMI >= 30)",13.8,9.79,19.09,56,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",319,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(13.4,17.3]","4","13.40-17.3"
2010,"GEDA10","Adipositas (BMI >= 30)",14.68,10.31,20.47,39,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",254,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(13.3,14.9]","2","13.3-14.9"
2010,"GEDA10","Adipositas (BMI >= 30)",18.69,13.58,25.17,58,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",322,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(17.8,20.9]","4","17.80-20.9"
2012,"GEDA12","Adipositas (BMI >= 30)",18.39,14.37,23.23,80,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",449,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(16.5,19.4]","4","16.50-19.4"
2012,"GEDA12","Adipositas (BMI >= 30)",15.18,11.63,19.58,82,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",451,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(13.8,17.1]","2","13.8-17.1"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",17.77,13.9,22.43,95,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",513,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(15.5,18.1]","3","15.5-18.1"
2015,"GEDA2014/2015","Adipositas (BMI >= 30)",19.58,15.52,24.38,112,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",576,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(17.9,19.9]","4","17.9-19.9"
2019,"GEDA2019","Adipositas (BMI >= 30)",18.74,12.39,27.32,49,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",237,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.1,22.2]","4","18.10-22.20"
2019,"GEDA2019","Adipositas (BMI >= 30)",29.74,17.97,45,63,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",262,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(25.2,29.9]","4","25.2-29.9"
2021,"GEDA2021","Adipositas (BMI >= 30)",12.42,4.65,29.2,6,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",37,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(11.7,16]","3","11.70-16.00"
2021,"GEDA2021","Adipositas (BMI >= 30)",25.31,13.52,42.36,12,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",42,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(21.7,29.6]","3","21.70-29.6"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",18.75,13.39,25.62,103,"PAadi","Männlich","Gesamt","Alle Altersgruppen","Thüringen",505,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(18.5,20.9]","3","18.5-20.9"
2022,"GEDA2022_T1-T13","Adipositas (BMI >= 30)",25.35,17.08,35.89,119,"PAadi","Weiblich","Gesamt","Alle Altersgruppen","Thüringen",637,"Kat",1,NA,"Adipositas","Adipositas (BMI >= 30)","altersstandardisiert","Anteil der Erwachsenen in %","(22,25.4]","5","22.00-25.4"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",48.32,47,49.64,3688,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",8146,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",61.02,59.62,62.39,3164,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",5465,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",52.18,51.29,53.07,9836,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",20838,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",52.15,51.28,53.02,10269,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",21591,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",52.64,51.66,53.62,9783,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",18902,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",54.01,53.23,54.79,12350,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",23791,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",53.46,52.46,54.45,11969,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",22414,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",52.62,49.88,55.35,1568,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",2941,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",53.62,52.9,54.35,23158,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Deutschland",43981,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",55.41,53.5,57.3,2081,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",8146,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",41.49,39.67,43.33,1607,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",8146,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",67.16,65.18,69.09,1624,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",5465,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",55.18,53.23,57.12,1540,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",5465,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",59.67,58.37,60.95,5101,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",20838,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",44.99,43.79,46.2,4735,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",20838,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",60.1,58.84,61.34,5451,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",21591,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",44.45,43.27,45.64,4818,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",21591,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",59.72,58.34,61.09,5525,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",18902,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",45.79,44.42,47.17,4258,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",18902,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",61.61,60.47,62.74,6689,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",23791,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",46.72,45.67,47.78,5661,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",23791,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",60.63,59.2,62.03,6577,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",22414,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",46.48,45.11,47.85,5392,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",22414,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",57.7,53.71,61.6,851,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",2941,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",47.53,43.77,51.31,717,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",2941,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",60.45,59.39,61.5,12345,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Deutschland",43981,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",46.91,45.94,47.9,10813,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Deutschland",43981,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",60.54,58.23,62.8,1440,"PAueber","Gesamt","Einfache Bildung","Alle Altersgruppen","Deutschland",2426,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",40.63,38.78,42.51,1500,"PAueber","Gesamt","Mittlere Bildung","Alle Altersgruppen","Deutschland",3843,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",41.95,39.39,44.56,716,"PAueber","Gesamt","Höhere Bildung","Alle Altersgruppen","Deutschland",1717,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",69.05,66.44,71.55,931,"PAueber","Gesamt","Einfache Bildung","Alle Altersgruppen","Deutschland",1400,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",56.51,54.51,58.49,1492,"PAueber","Gesamt","Mittlere Bildung","Alle Altersgruppen","Deutschland",2767,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",60.64,57.75,63.45,737,"PAueber","Gesamt","Höhere Bildung","Alle Altersgruppen","Deutschland",1289,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",61.98,60.33,63.61,3054,"PAueber","Gesamt","Einfache Bildung","Alle Altersgruppen","Deutschland",5155,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",47.04,45.83,48.25,4552,"PAueber","Gesamt","Mittlere Bildung","Alle Altersgruppen","Deutschland",10444,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",43.62,42.1,45.15,2219,"PAueber","Gesamt","Höhere Bildung","Alle Altersgruppen","Deutschland",5210,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",62.96,61.35,64.54,3153,"PAueber","Gesamt","Einfache Bildung","Alle Altersgruppen","Deutschland",5228,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %",NA,NA,NA
